true__action_noise,true__xprob_volatility,estimated__action_noise,estimated__xprob_volatility,prior_idx,input_sequence_idx,simulation_idx,Column1,Column2,,,
2.2,-7,1.743134074,-4.969309137,1,2,7,2.030690863,0.456865926,,,
2.2,-6,2.261518656,-5.831598726,1,2,7,0.168401274,0.061518656,,,
2.2,-5,1.728526481,-6.179038826,1,2,7,1.179038826,0.471473519,,,
2.2,-4,1.491349105,-4.490478967,1,2,7,0.490478967,0.708650895,,,
2.2,-3,1.492512805,-2.762768578,1,2,7,0.237231422,0.707487195,,,
2.2,-2,2.247072621,-3.386572539,1,2,7,1.386572539,0.047072621,,,
2.5,-10,1.568303411,-7.059701507,1,2,7,2.940298493,0.931696589,,,
2.5,-9,1.893040933,-6.997883061,1,2,7,2.002116939,0.606959067,,,
2.5,-8,1.51069161,-6.918176833,1,2,7,1.081823167,0.98930839,,,
2.5,-7,2.542236907,-6.174347749,1,2,7,0.825652251,0.042236907,,,
2.5,-6,2.329665109,-5.516902404,1,2,7,0.483097596,0.170334891,,,
2.5,-5,2.142573016,-5.948646227,1,2,7,0.948646227,0.357426984,,,
2.5,-4,1.650975749,-5.097001639,1,2,7,1.097001639,0.849024251,,,
2.5,-3,2.165627312,-2.58684951,1,2,7,0.41315049,0.334372688,,,
2.5,-2,1.386086314,-5.685317976,1,2,7,3.685317976,1.113913686,,,
0.1,-10,0.106523607,-8.051953672,1,2,8,1.948046328,0.006523607,,,
0.1,-9,0.12929776,-8.68917755,1,2,8,0.31082245,0.02929776,,,
0.1,-8,0.074634543,-7.620944601,1,2,8,0.379055399,0.025365457,,,
0.1,-7,0.123411174,-7.789576757,1,2,8,0.789576757,0.023411174,,,
0.1,-6,0.064054269,-5.962298187,1,2,8,0.037701813,0.035945731,,,
0.1,-5,0.088587391,-4.968941974,1,2,8,0.031058026,0.011412609,,,
0.1,-4,0.12607684,-4.103305334,1,2,8,0.103305334,0.02607684,,,
0.1,-3,0.0952332,-2.997564489,1,2,8,0.002435511,0.0047668,,,
0.1,-2,0.149690481,-2.041976744,1,2,8,0.041976744,0.049690481,,,
0.4,-10,0.459066002,-7.969565038,1,2,8,2.030434962,0.059066002,,,
0.4,-9,0.270269306,-7.077200201,1,2,8,1.922799799,0.129730694,,,
0.4,-8,0.345905119,-7.468535257,1,2,8,0.531464743,0.054094881,,,
0.4,-7,0.486035992,-5.909239001,1,2,8,1.090760999,0.086035992,,,
0.4,-6,0.289546564,-5.591773447,1,2,8,0.408226553,0.110453436,,,
0.4,-5,0.402258783,-5.621778656,1,2,8,0.621778656,0.002258783,,,
0.4,-4,0.457229923,-4.16809797,1,2,8,0.16809797,0.057229923,,,
0.4,-3,0.425110926,-3.531872928,1,2,8,0.531872928,0.025110926,,,
0.4,-2,0.410983857,-1.957481674,1,2,8,0.042518326,0.010983857,,,
0.7,-10,0.982263624,-6.787017371,1,2,8,3.212982629,0.282263624,,,
0.7,-9,0.475806796,-6.808895636,1,2,8,2.191104364,0.224193204,,,
0.7,-8,0.858626188,-7.013941905,1,2,8,0.986058095,0.158626188,,,
0.7,-7,1.283970884,-3.840922368,1,2,8,3.159077632,0.583970884,,,
0.7,-6,0.739987001,-5.046714078,1,2,8,0.953285922,0.039987001,,,
0.7,-5,0.887592419,-4.161825655,1,2,8,0.838174345,0.187592419,,,
0.7,-4,0.686840204,-3.688521487,1,2,8,0.311478513,0.013159796,,,
0.7,-3,0.596128355,-3.30464575,1,2,8,0.30464575,0.103871645,,,
0.7,-2,0.688978113,-2.202403673,1,2,8,0.202403673,0.011021887,,,
1,-10,0.809554579,-6.993199489,1,2,8,3.006800511,0.190445421,,,
1,-9,1.040234593,-6.987693308,1,2,8,2.012306692,0.040234593,,,
1,-8,1.113553079,-7.091285569,1,2,8,0.908714431,0.113553079,,,
1,-7,0.962456231,-5.460961835,1,2,8,1.539038165,0.037543769,,,
1,-6,1.224711259,-5.954978372,1,2,8,0.045021628,0.224711259,,,
1,-5,1.327628744,-4.109084395,1,2,8,0.890915605,0.327628744,,,
1,-4,1.129092269,-4.603882908,1,2,8,0.603882908,0.129092269,,,
1,-3,0.87942224,-3.083677794,1,2,8,0.083677794,0.12057776,,,
1,-2,1.120710755,-1.669150023,1,2,8,0.330849977,0.120710755,,,
1.3,-10,1.828090253,-5.467486212,1,2,8,4.532513788,0.528090253,,,
1.3,-9,1.493306594,-5.529615777,1,2,8,3.470384223,0.193306594,,,
1.3,-8,1.66070861,-6.19752203,1,2,8,1.80247797,0.36070861,,,
1.3,-7,1.546278698,-5.312860381,1,2,8,1.687139619,0.246278698,,,
1.3,-6,1.106097632,-6.689764632,1,2,8,0.689764632,0.193902368,,,
1.3,-5,1.2841504,-4.090628717,1,2,8,0.909371283,0.0158496,,,
1.3,-4,1.087687815,-3.57768383,1,2,8,0.42231617,0.212312185,,,
1.3,-3,1.01381117,-4.935294207,1,2,8,1.935294207,0.28618883,,,
1.3,-2,1.074208256,-2.334963713,1,2,8,0.334963713,0.225791744,,,
1.6,-10,1.612329894,-6.102589542,1,2,8,3.897410458,0.012329894,,,
1.6,-9,1.720532698,-5.960294054,1,2,8,3.039705946,0.120532698,,,
1.6,-8,1.466964657,-4.901897825,1,2,8,3.098102175,0.133035343,,,
1.6,-7,1.396168311,-7.290128615,1,2,8,0.290128615,0.203831689,,,
1.6,-6,1.838455516,-6.424478435,1,2,8,0.424478435,0.238455516,,,
1.6,-5,1.793929938,-6.559787156,1,2,8,1.559787156,0.193929938,,,
1.6,-4,1.432974856,-5.284049871,1,2,8,1.284049871,0.167025144,,,
1.6,-3,1.221076535,-3.61030201,1,2,8,0.61030201,0.378923465,,,
1.6,-2,1.449854869,-1.897360457,1,2,8,0.102639543,0.150145131,,,
1.9,-10,1.6103812,-5.347824234,1,2,8,4.652175766,0.2896188,,,
1.9,-9,1.344189589,-7.861335387,1,2,8,1.138664613,0.555810411,,,
1.9,-8,1.720809834,-6.182148406,1,2,8,1.817851594,0.179190166,,,
1.9,-7,1.199832783,-6.490592736,1,2,8,0.509407264,0.700167217,,,
1.9,-6,1.490806924,-6.010082656,1,2,8,0.010082656,0.409193076,,,
1.9,-5,1.685366925,-6.048050816,1,2,8,1.048050816,0.214633075,,,
1.9,-4,1.246816748,-4.102584815,1,2,8,0.102584815,0.653183252,,,
1.9,-3,1.425715787,-3.964530595,1,2,8,0.964530595,0.474284213,,,
1.9,-2,1.60205456,-2.303968843,1,2,8,0.303968843,0.29794544,,,
2.2,-10,1.8176994,-5.628292145,1,2,8,4.371707855,0.3823006,,,
2.2,-9,2.043961292,-6.145375587,1,2,8,2.854624413,0.156038708,,,
2.2,-8,1.64176878,-5.542863479,1,2,8,2.457136521,0.55823122,,,
2.2,-7,1.587311518,-5.429069522,1,2,8,1.570930478,0.612688482,,,
2.2,-6,1.91113044,-4.194473369,1,2,8,1.805526631,0.28886956,,,
2.2,-5,1.936854899,-4.709195341,1,2,8,0.290804659,0.263145101,,,
2.2,-4,1.192213294,-4.974396107,1,2,8,0.974396107,1.007786706,,,
2.2,-3,1.72071482,-3.689686211,1,2,8,0.689686211,0.47928518,,,
2.2,-2,1.50717792,-2.802021715,1,2,8,0.802021715,0.69282208,,,
2.5,-10,1.631125821,-6.434149846,1,2,8,3.565850154,0.868874179,,,
2.5,-9,2.14878174,-6.210906022,1,2,8,2.789093978,0.35121826,,,
2.5,-8,2.076897053,-6.976582606,1,2,8,1.023417394,0.423102947,,,
2.5,-7,1.610580602,-7.096809978,1,2,8,0.096809978,0.889419398,,,
2.5,-6,1.801409748,-5.651816203,1,2,8,0.348183797,0.698590252,,,
2.5,-5,1.614895061,-4.981167735,1,2,8,0.018832265,0.885104939,,,
2.5,-4,1.868311062,-6.192637361,1,2,8,2.192637361,0.631688938,,,
2.5,-3,1.751237742,-5.656673255,1,2,8,2.656673255,0.748762258,,,
2.5,-2,1.78110402,-2.976803005,1,2,8,0.976803005,0.71889598,,,
0.1,-10,0.133772148,-8.052509389,1,2,9,1.947490611,0.033772148,,,
0.1,-9,0.088221112,-8.077873709,1,2,9,0.922126291,0.011778888,,,
0.1,-8,0.129400766,-7.40741843,1,2,9,0.59258157,0.029400766,,,
0.1,-7,0.082396901,-7.63398825,1,2,9,0.63398825,0.017603099,,,
0.1,-6,0.118958792,-5.719757024,1,2,9,0.280242976,0.018958792,,,
0.1,-5,0.044804456,-4.937640584,1,2,9,0.062359416,0.055195544,,,
0.1,-4,0.154953711,-4.163478012,1,2,9,0.163478012,0.054953711,,,
0.1,-3,0.06164115,-3.258453249,1,2,9,0.258453249,0.03835885,,,
0.1,-2,0.147895308,-1.996972614,1,2,9,0.003027386,0.047895308,,,
0.4,-10,0.560329426,-6.887672013,1,2,9,3.112327987,0.160329426,,,
0.4,-9,0.395986514,-7.720137991,1,2,9,1.279862009,0.004013486,,,
0.4,-8,0.440373127,-7.563291009,1,2,9,0.436708991,0.040373127,,,
0.4,-7,0.579969337,-5.562292311,1,2,9,1.437707689,0.179969337,,,
0.4,-6,0.293340659,-4.762854437,1,2,9,1.237145563,0.106659341,,,
0.4,-5,0.403700713,-3.908969871,1,2,9,1.091030129,0.003700713,,,
0.4,-4,0.464218729,-3.848019294,1,2,9,0.151980706,0.064218729,,,
0.4,-3,0.403320691,-4.298697601,1,2,9,1.298697601,0.003320691,,,
0.4,-2,0.583007031,-2.187907854,1,2,9,0.187907854,0.183007031,,,
0.7,-10,0.866679888,-7.457812373,1,2,9,2.542187627,0.166679888,,,
0.7,-9,0.579370686,-6.87435881,1,2,9,2.12564119,0.120629314,,,
0.7,-8,0.807808756,-7.087958329,1,2,9,0.912041671,0.107808756,,,
0.7,-7,0.864072293,-7.110845788,1,2,9,0.110845788,0.164072293,,,
0.7,-6,0.552477628,-5.967414282,1,2,9,0.032585718,0.147522372,,,
0.7,-5,1.061558385,-3.970780465,1,2,9,1.029219535,0.361558385,,,
0.7,-4,0.706456931,-3.982962215,1,2,9,0.017037785,0.006456931,,,
0.7,-3,0.86335164,-2.84323276,1,2,9,0.15676724,0.16335164,,,
0.7,-2,0.92425336,-1.630993795,1,2,9,0.369006205,0.22425336,,,
1,-10,0.725822075,-7.045697517,1,2,9,2.954302483,0.274177925,,,
1,-9,0.896099641,-6.658730964,1,2,9,2.341269036,0.103900359,,,
1,-8,1.267893296,-7.452600728,1,2,9,0.547399272,0.267893296,,,
1,-7,1.186239652,-6.21106828,1,2,9,0.78893172,0.186239652,,,
1,-6,0.807818597,-6.259263747,1,2,9,0.259263747,0.192181403,,,
1,-5,0.822502057,-3.917986136,1,2,9,1.082013864,0.177497943,,,
1,-4,1.09341322,-3.761576961,1,2,9,0.238423039,0.09341322,,,
1,-3,0.811505397,-3.694995736,1,2,9,0.694995736,0.188494603,,,
1,-2,0.977575721,-1.82621112,1,2,9,0.17378888,0.022424279,,,
1.3,-10,1.497254164,-6.233539876,1,2,9,3.766460124,0.197254164,,,
1.3,-9,1.598497664,-7.137312603,1,2,9,1.862687397,0.298497664,,,
1.3,-8,1.500264444,-4.994715467,1,2,9,3.005284533,0.200264444,,,
1.3,-7,1.318698701,-5.621883634,1,2,9,1.378116366,0.018698701,,,
1.3,-6,1.575820479,-6.595030171,1,2,9,0.595030171,0.275820479,,,
1.3,-5,0.650902357,-5.386080355,1,2,9,0.386080355,0.649097643,,,
1.3,-4,1.331297861,-4.943493948,1,2,9,0.943493948,0.031297861,,,
1.3,-3,1.199119849,-2.505917375,1,2,9,0.494082625,0.100880151,,,
1.3,-2,1.291739989,-2.758953478,1,2,9,0.758953478,0.008260011,,,
1.6,-10,1.24025532,-6.453853093,1,2,9,3.546146907,0.35974468,,,
1.6,-9,1.842818654,-5.983564725,1,2,9,3.016435275,0.242818654,,,
1.6,-8,1.678648243,-6.022072429,1,2,9,1.977927571,0.078648243,,,
1.6,-7,1.494851324,-7.524801468,1,2,9,0.524801468,0.105148676,,,
1.6,-6,1.077486999,-6.895771001,1,2,9,0.895771001,0.522513001,,,
1.6,-5,1.181500707,-5.393753513,1,2,9,0.393753513,0.418499293,,,
1.6,-4,1.777224288,-5.592170897,1,2,9,1.592170897,0.177224288,,,
1.6,-3,2.049157392,-4.661625968,1,2,9,1.661625968,0.449157392,,,
1.6,-2,1.349612046,-2.502100538,1,2,9,0.502100538,0.250387954,,,
1.9,-10,1.374358273,-6.877845213,1,2,9,3.122154787,0.525641727,,,
1.9,-9,1.576030753,-3.894117133,1,2,9,5.105882867,0.323969247,,,
1.9,-8,1.977991256,-6.838458193,1,2,9,1.161541807,0.077991256,,,
1.9,-7,1.491075802,-6.990721545,1,2,9,0.009278455,0.408924198,,,
1.9,-6,1.839317728,-4.922308757,1,2,9,1.077691243,0.060682272,,,
1.9,-5,1.759859676,-6.223137695,1,2,9,1.223137695,0.140140324,,,
1.9,-4,1.252715842,-5.600780077,1,2,9,1.600780077,0.647284158,,,
1.9,-3,1.636295359,-4.383870217,1,2,9,1.383870217,0.263704641,,,
1.9,-2,1.465604958,-2.718920366,1,2,9,0.718920366,0.434395042,,,
2.2,-10,1.334151473,-6.323932768,1,2,9,3.676067232,0.865848527,,,
2.2,-9,1.884964928,-4.602445251,1,2,9,4.397554749,0.315035072,,,
2.2,-8,2.050545656,-6.119536719,1,2,9,1.880463281,0.149454344,,,
2.2,-7,1.592562226,-6.192188592,1,2,9,0.807811408,0.607437774,,,
2.2,-6,1.779860636,-6.058073448,1,2,9,0.058073448,0.420139364,,,
2.2,-5,1.29753796,-6.352589908,1,2,9,1.352589908,0.90246204,,,
2.2,-4,1.899644408,-4.458274088,1,2,9,0.458274088,0.300355592,,,
2.2,-3,1.956002646,-4.590331999,1,2,9,1.590331999,0.243997354,,,
2.2,-2,1.389843641,-2.455743493,1,2,9,0.455743493,0.810156359,,,
2.5,-10,2.453683639,-6.299830841,1,2,9,3.700169159,0.046316361,,,
2.5,-9,2.109076844,-7.030274328,1,2,9,1.969725672,0.390923156,,,
2.5,-8,2.037729618,-6.636264024,1,2,9,1.363735976,0.462270382,,,
2.5,-7,1.83496249,-6.089107033,1,2,9,0.910892967,0.66503751,,,
2.5,-6,2.017802762,-6.18140467,1,2,9,0.18140467,0.482197238,,,
2.5,-5,1.997493644,-5.10077271,1,2,9,0.10077271,0.502506356,,,
2.5,-4,1.640584094,-4.400939675,1,2,9,0.400939675,0.859415906,,,
2.5,-3,1.961004303,-5.024079163,1,2,9,2.024079163,0.538995697,,,
2.5,-2,1.949227994,-2.7108002,1,2,9,0.7108002,0.550772006,,,
0.1,-10,0.101582,-8.159791743,1,2,10,1.840208257,0.001582,,,
0.1,-9,0.109016073,-6.98737613,1,2,10,2.01262387,0.009016073,,,
0.1,-8,0.086167897,-7.685239355,1,2,10,0.314760645,0.013832103,,,
0.1,-7,0.081982954,-7.211183989,1,2,10,0.211183989,0.018017046,,,
0.1,-6,0.090422381,-6.264129246,1,2,10,0.264129246,0.009577619,,,
0.1,-5,0.154887188,-4.930514697,1,2,10,0.069485303,0.054887188,,,
0.1,-4,0.145309256,-4.032178152,1,2,10,0.032178152,0.045309256,,,
0.1,-3,0.148702567,-3.038526297,1,2,10,0.038526297,0.048702567,,,
0.1,-2,0.133974639,-1.923056207,1,2,10,0.076943793,0.033974639,,,
0.4,-10,0.536799992,-7.771387351,1,2,10,2.228612649,0.136799992,,,
0.4,-9,0.46190934,-7.804246971,1,2,10,1.195753029,0.06190934,,,
0.4,-8,0.335990285,-7.91622839,1,2,10,0.08377161,0.064009715,,,
0.4,-7,0.425081405,-5.745952279,1,2,10,1.254047721,0.025081405,,,
0.4,-6,0.451403696,-6.179970859,1,2,10,0.179970859,0.051403696,,,
0.4,-5,0.530152815,-5.424996868,1,2,10,0.424996868,0.130152815,,,
0.4,-4,0.381023879,-3.987459748,1,2,10,0.012540252,0.018976121,,,
0.4,-3,0.265357145,-3.625741197,1,2,10,0.625741197,0.134642855,,,
0.4,-2,0.348059979,-2.2391222,1,2,10,0.2391222,0.051940021,,,
0.7,-10,0.653329294,-7.163365497,1,2,10,2.836634503,0.046670706,,,
0.7,-9,0.725490439,-8.131692929,1,2,10,0.868307071,0.025490439,,,
0.7,-8,0.679900348,-6.324298637,1,2,10,1.675701363,0.020099652,,,
0.7,-7,0.612072791,-5.712778431,1,2,10,1.287221569,0.087927209,,,
0.7,-6,0.710493504,-5.883833021,1,2,10,0.116166979,0.010493504,,,
0.7,-5,0.812526838,-4.581780079,1,2,10,0.418219921,0.112526838,,,
0.7,-4,0.547177452,-4.229756063,1,2,10,0.229756063,0.152822548,,,
0.7,-3,0.765395279,-3.296522261,1,2,10,0.296522261,0.065395279,,,
0.7,-2,0.750829984,-1.630135952,1,2,10,0.369864048,0.050829984,,,
1,-10,1.609177581,-6.990634809,1,2,10,3.009365191,0.609177581,,,
1,-9,1.004315576,-6.353597166,1,2,10,2.646402834,0.004315576,,,
1,-8,0.897631822,-7.265899208,1,2,10,0.734100792,0.102368178,,,
1,-7,1.376963623,-6.880643302,1,2,10,0.119356698,0.376963623,,,
1,-6,1.603228277,-6.745034903,1,2,10,0.745034903,0.603228277,,,
1,-5,0.978915964,-5.296410099,1,2,10,0.296410099,0.021084036,,,
1,-4,1.111455046,-4.583537528,1,2,10,0.583537528,0.111455046,,,
1,-3,0.938607106,-3.142531381,1,2,10,0.142531381,0.061392894,,,
1,-2,0.871798767,-3.007423126,1,2,10,1.007423126,0.128201233,,,
1.3,-10,1.2375894,-6.530118724,1,2,10,3.469881276,0.0624106,,,
1.3,-9,1.326109615,-6.398373585,1,2,10,2.601626415,0.026109615,,,
1.3,-8,1.43565149,-7.366761022,1,2,10,0.633238978,0.13565149,,,
1.3,-7,1.061747919,-6.168192516,1,2,10,0.831807484,0.238252081,,,
1.3,-6,1.253107691,-5.1850703,1,2,10,0.8149297,0.046892309,,,
1.3,-5,1.34621268,-5.210309693,1,2,10,0.210309693,0.04621268,,,
1.3,-4,1.466813703,-4.140703923,1,2,10,0.140703923,0.166813703,,,
1.3,-3,0.893665524,-3.974154257,1,2,10,0.974154257,0.406334476,,,
1.3,-2,1.248176271,-2.416086032,1,2,10,0.416086032,0.051823729,,,
1.6,-10,1.023897541,-6.944954821,1,2,10,3.055045179,0.576102459,,,
1.6,-9,2.110794256,-6.498690452,1,2,10,2.501309548,0.510794256,,,
1.6,-8,1.574369094,-6.052687934,1,2,10,1.947312066,0.025630906,,,
1.6,-7,1.311536535,-5.919085252,1,2,10,1.080914748,0.288463465,,,
1.6,-6,1.895397519,-6.540075179,1,2,10,0.540075179,0.295397519,,,
1.6,-5,1.778774211,-5.023855345,1,2,10,0.023855345,0.178774211,,,
1.6,-4,1.006086826,-5.895156848,1,2,10,1.895156848,0.593913174,,,
1.6,-3,1.789768161,-3.576941221,1,2,10,0.576941221,0.189768161,,,
1.6,-2,1.714156495,-1.935960298,1,2,10,0.064039702,0.114156495,,,
1.9,-10,1.334593271,-6.969831659,1,2,10,3.030168341,0.565406729,,,
1.9,-9,1.872240352,-6.096809326,1,2,10,2.903190674,0.027759648,,,
1.9,-8,1.558374144,-6.34577943,1,2,10,1.65422057,0.341625856,,,
1.9,-7,2.113432547,-5.818955198,1,2,10,1.181044802,0.213432547,,,
1.9,-6,1.771867074,-5.826717299,1,2,10,0.173282701,0.128132926,,,
1.9,-5,2.049466556,-6.046970375,1,2,10,1.046970375,0.149466556,,,
1.9,-4,1.95368903,-5.47577501,1,2,10,1.47577501,0.05368903,,,
1.9,-3,1.6432886,-6.388228737,1,2,10,3.388228737,0.2567114,,,
1.9,-2,1.164983012,-4.404916333,1,2,10,2.404916333,0.735016988,,,
2.2,-10,1.676128211,-7.145902375,1,2,10,2.854097625,0.523871789,,,
2.2,-9,1.633458075,-5.928228615,1,2,10,3.071771385,0.566541925,,,
2.2,-8,2.395064166,-5.632648151,1,2,10,2.367351849,0.195064166,,,
2.2,-7,2.282380363,-6.429616858,1,2,10,0.570383142,0.082380363,,,
2.2,-6,1.543175667,-6.308010184,1,2,10,0.308010184,0.656824333,,,
2.2,-5,1.510510153,-6.377236474,1,2,10,1.377236474,0.689489847,,,
2.2,-4,1.95356505,-5.182164316,1,2,10,1.182164316,0.24643495,,,
2.2,-3,2.353213964,-6.388535468,1,2,10,3.388535468,0.153213964,,,
2.2,-2,1.276208074,-2.603719428,1,2,10,0.603719428,0.923791926,,,
2.5,-10,2.213926124,-7.044012564,1,2,10,2.955987436,0.286073876,,,
2.5,-9,1.7385663,-5.522648691,1,2,10,3.477351309,0.7614337,,,
2.5,-8,1.609806603,-7.018529872,1,2,10,0.981470128,0.890193397,,,
2.5,-7,2.215782386,-5.502456278,1,2,10,1.497543722,0.284217614,,,
2.5,-6,1.473379727,-7.336806189,1,2,10,1.336806189,1.026620273,,,
2.5,-5,1.915527779,-4.338494679,1,2,10,0.661505321,0.584472221,,,
2.5,-4,2.166268635,-6.80163572,1,2,10,2.80163572,0.333731365,,,
2.5,-3,1.860953368,-5.270673268,1,2,10,2.270673268,0.639046632,,,
2.5,-2,1.894427394,-6.171357506,1,2,10,4.171357506,0.605572606,,,
