true__action_noise,true__xprob_volatility,estimated__action_noise,estimated__xprob_volatility,prior_idx,input_sequence_idx,simulation_idx,Column1,Column2,,,
0.1,-9,0.119357672,-7.257555628,1,2,1,1.742444372,0.019357672,,,
2.5,-7,2.0152885,-5.248532445,1,2,7,1.751467555,0.4847115,,,
0.1,-9,0.117956344,-7.239601079,1,2,6,1.760398921,0.017956344,,,
1.9,-7,2.114873582,-5.225692955,1,2,1,1.774307045,0.214873582,,,
1.6,-7,1.027669725,-5.224333084,1,2,6,1.775666916,0.572330275,,,
2.5,-6,2.310979941,-4.221724021,1,2,6,1.778275979,0.189020059,,,
1,-5,0.695125472,-6.781491363,1,2,4,1.781491363,0.304874528,,,
2.5,-8,1.957529487,-6.188835561,1,2,3,1.811164439,0.542470513,,,
2.2,-2,2.032037851,-3.818028722,1,2,3,1.818028722,0.167962149,,,
0.7,-8,0.777550575,-6.178309401,1,2,1,1.821690599,0.077550575,,,
1.3,-4,0.989674797,-5.825941015,1,2,5,1.825941015,0.310325203,,,
1.9,-8,1.926397293,-6.164702647,1,2,3,1.835297353,0.026397293,,,
1.6,-9,2.15405832,-7.150550207,1,2,9,1.849449793,0.55405832,,,
2.5,-8,2.34311072,-6.147826497,1,2,6,1.852173503,0.15688928,,,
1.9,-5,1.251015166,-6.876753935,1,2,3,1.876753935,0.648984834,,,
1,-9,1.104017119,-7.121100063,1,2,1,1.878899937,0.104017119,,,
1.6,-9,1.058488331,-7.119012731,1,2,6,1.880987269,0.541511669,,,
1.9,-8,1.94842465,-6.118528595,1,2,1,1.881471405,0.04842465,,,
2.2,-4,1.782351885,-5.887960719,1,2,4,1.887960719,0.417648115,,,
1.9,-7,1.978199834,-5.10869976,1,2,4,1.89130024,0.078199834,,,
1.3,-3,1.399992032,-4.895345244,1,2,7,1.895345244,0.099992032,,,
0.4,-9,0.420090356,-7.101047272,1,2,7,1.898952728,0.020090356,,,
2.2,-8,1.917282448,-6.090310919,1,2,8,1.909689081,0.282717552,,,
2.5,-8,2.571268516,-6.088476121,1,2,9,1.911523879,0.071268516,,,
1,-9,0.926842681,-7.084471047,1,2,6,1.915528953,0.073157319,,,
1.9,-4,1.688655586,-5.922173272,1,2,6,1.922173272,0.211344414,,,
0.4,-9,0.36242389,-7.077805067,1,2,6,1.922194933,0.03757611,,,
0.7,-7,0.718636954,-5.070997987,1,2,2,1.929002013,0.018636954,,,
1.6,-4,1.356598878,-5.94478747,1,2,2,1.94478747,0.243401122,,,
1.9,-8,1.855268212,-6.03338457,1,2,9,1.96661543,0.044731788,,,
2.5,-7,2.440029328,-5.033057373,1,2,4,1.966942627,0.059970672,,,
2.2,-8,1.818696478,-6.02492577,1,2,10,1.97507423,0.381303522,,,
2.2,-3,1.616433135,-4.978515881,1,2,10,1.978515881,0.583566865,,,
1.6,-9,1.217339617,-7.020652562,1,2,2,1.979347438,0.382660383,,,
0.4,-9,0.516746372,-6.999078038,1,2,5,2.000921962,0.116746372,,,
1.3,-8,1.864676273,-5.993525799,1,2,8,2.006474201,0.564676273,,,
2.2,-2,1.868199043,-4.013614992,1,2,4,2.013614992,0.331800957,,,
0.7,-9,0.901492552,-6.977709939,1,2,2,2.022290061,0.201492552,,,
1.9,-3,2.032295374,-5.039397381,1,2,4,2.039397381,0.132295374,,,
2.2,-9,1.589025064,-6.957611448,1,2,7,2.042388552,0.610974936,,,
1.9,-7,1.263942688,-4.954945766,1,2,8,2.045054234,0.636057312,,,
2.5,-4,1.708044009,-6.046269892,1,2,1,2.046269892,0.791955991,,,
1.6,-9,1.66818735,-6.951845744,1,2,4,2.048154256,0.06818735,,,
0.4,-9,0.520746801,-6.938693201,1,2,2,2.061306799,0.120746801,,,
1,-4,0.728884872,-6.076052619,1,2,1,2.076052619,0.271115128,,,
1,-7,0.8705232,-4.920191668,1,2,5,2.079808332,0.1294768,,,
0.7,-8,0.693007467,-5.913037535,1,2,9,2.086962465,0.006992533,,,
1.3,-5,2.008628803,-2.911493169,1,2,3,2.088506831,0.708628803,,,
1.3,-3,1.806712398,-5.095376433,1,2,2,2.095376433,0.506712398,,,
0.7,-9,1.003275097,-6.904024675,1,2,6,2.095975325,0.303275097,,,
1.9,-8,1.78410922,-5.89993677,1,2,7,2.10006323,0.11589078,,,
2.5,-9,1.822768473,-6.893866218,1,2,10,2.106133782,0.677231527,,,
2.5,-8,2.393283445,-5.891752846,1,2,8,2.108247154,0.106716555,,,
2.5,-8,1.948976492,-5.882514025,1,2,1,2.117485975,0.551023508,,,
2.2,-4,2.130873894,-6.123054107,1,2,6,2.123054107,0.069126106,,,
2.2,-8,1.44500455,-5.874185842,1,2,7,2.125814158,0.75499545,,,
2.5,-9,2.056062451,-6.871488812,1,2,3,2.128511188,0.443937549,,,
1.9,-9,1.39991874,-6.852709001,1,2,2,2.147290999,0.50008126,,,
1,-9,1.047750381,-6.848351788,1,2,9,2.151648212,0.047750381,,,
2.5,-7,1.998940851,-4.840388755,1,2,10,2.159611245,0.501059149,,,
0.7,-8,0.848984129,-5.81514906,1,2,4,2.18485094,0.148984129,,,
2.5,-9,1.69805935,-6.793616865,1,2,6,2.206383135,0.80194065,,,
0.7,-10,0.619157184,-7.785342059,1,2,7,2.214657941,0.080842816,,,
0.7,-9,0.729799228,-6.781481018,1,2,1,2.218518982,0.029799228,,,
1.6,-5,1.422385326,-2.776065657,1,2,6,2.223934343,0.177614674,,,
1.3,-7,1.69606501,-4.772789367,1,2,10,2.227210633,0.39606501,,,
1.9,-3,1.091490074,-5.230824301,1,2,8,2.230824301,0.808509926,,,
0.4,-10,0.414977118,-7.741888632,1,2,1,2.258111368,0.014977118,,,
1.6,-8,1.862456917,-5.739373452,1,2,8,2.260626548,0.262456917,,,
1.3,-5,0.980493239,-2.71726364,1,2,8,2.28273636,0.319506761,,,
1,-3,1.007393608,-5.285680124,1,2,6,2.285680124,0.007393608,,,
1,-3,1.217399877,-5.288875009,1,2,4,2.288875009,0.217399877,,,
1.3,-9,1.126372114,-6.708769723,1,2,5,2.291230277,0.173627886,,,
2.5,-9,2.081237509,-6.698416592,1,2,8,2.301583408,0.418762491,,,
1.6,-9,1.563048637,-6.696671424,1,2,5,2.303328576,0.036951363,,,
1.9,-7,2.343694693,-4.695425032,1,2,2,2.304574968,0.443694693,,,
2.5,-4,2.041369588,-6.305957257,1,2,7,2.305957257,0.458630412,,,
2.2,-9,1.937594201,-6.692701239,1,2,1,2.307298761,0.262405799,,,
2.2,-9,1.324187982,-6.688021513,1,2,2,2.311978487,0.875812018,,,
1.3,-8,1.74253067,-5.687726426,1,2,10,2.312273574,0.44253067,,,
1.9,-7,2.245508599,-4.682608718,1,2,3,2.317391282,0.345508599,,,
1.9,-8,1.941979002,-5.673322523,1,2,6,2.326677477,0.041979002,,,
1.6,-8,2.141365086,-5.65126504,1,2,9,2.34873496,0.541365086,,,
1.6,-9,1.644763327,-6.646083826,1,2,1,2.353916174,0.044763327,,,
1,-8,1.348355582,-5.644297125,1,2,3,2.355702875,0.348355582,,,
2.2,-8,1.802150385,-5.637064966,1,2,2,2.362935034,0.397849615,,,
2.5,-3,2.162277136,-5.365377471,1,2,4,2.365377471,0.337722864,,,
1,-9,1.089874714,-6.631014408,1,2,7,2.368985592,0.089874714,,,
0.7,-9,0.643650407,-6.61419796,1,2,4,2.38580204,0.056349593,,,
2.2,-9,1.643458159,-6.609740467,1,2,5,2.390259533,0.556541841,,,
1,-9,1.066430711,-6.609049974,1,2,2,2.390950026,0.066430711,,,
1.6,-9,1.316055639,-6.607614814,1,2,7,2.392385186,0.283944361,,,
1.9,-3,1.630299787,-5.397874956,1,2,7,2.397874956,0.269700213,,,
1.3,-9,1.12173878,-6.59926859,1,2,7,2.40073141,0.17826122,,,
1.9,-7,1.626017608,-4.588024992,1,2,5,2.411975008,0.273982392,,,
0.1,-10,0.07310112,-7.587327178,1,2,5,2.412672822,0.02689888,,,
1.9,-9,1.553145238,-6.585780634,1,2,1,2.414219366,0.346854762,,,
1.6,-9,1.73461151,-6.584816787,1,2,8,2.415183213,0.13461151,,,
2.2,-2,2.16843882,-4.418337864,1,2,1,2.418337864,0.03156118,,,
1.3,-8,1.320350151,-5.572056343,1,2,7,2.427943657,0.020350151,,,
2.2,-9,1.947532709,-6.571617526,1,2,10,2.428382474,0.252467291,,,
1.6,-8,1.43031098,-5.56294642,1,2,1,2.43705358,0.16968902,,,
1.3,-8,1.387071931,-5.54258133,1,2,9,2.45741867,0.087071931,,,
2.5,-4,2.227056316,-6.458362156,1,2,10,2.458362156,0.272943684,,,
2.2,-9,2.110014663,-6.522612075,1,2,8,2.477387925,0.089985337,,,
1.3,-9,1.037654657,-6.519500254,1,2,6,2.480499746,0.262345343,,,
0.1,-10,0.073164466,-7.514073812,1,2,9,2.485926188,0.026835534,,,
1,-8,1.158724826,-5.498529751,1,2,10,2.501470249,0.158724826,,,
1.3,-8,1.603023145,-5.491036316,1,2,3,2.508963684,0.303023145,,,
1,-9,1.527952065,-6.435841191,1,2,5,2.564158809,0.527952065,,,
0.7,-8,1.015969475,-5.428617195,1,2,7,2.571382805,0.315969475,,,
2.2,-8,1.236561389,-5.410764664,1,2,1,2.589235336,0.963438611,,,
2.5,-4,1.617464974,-6.595285738,1,2,5,2.595285738,0.882535026,,,
2.2,-4,2.287476084,-6.612061273,1,2,8,2.612061273,0.087476084,,,
2.5,-8,2.054458842,-5.380186275,1,2,7,2.619813725,0.445541158,,,
2.5,-3,2.245339449,-5.621848035,1,2,2,2.621848035,0.254660551,,,
0.1,-10,0.106186861,-7.373928792,1,2,7,2.626071208,0.006186861,,,
0.4,-10,0.356979529,-7.366678793,1,2,4,2.633321207,0.043020471,,,
1.3,-9,1.441649981,-6.366589987,1,2,10,2.633410013,0.141649981,,,
1.3,-9,1.031197915,-6.358204707,1,2,9,2.641795293,0.268802085,,,
1.9,-9,1.926395039,-6.349897042,1,2,9,2.650102958,0.026395039,,,
2.5,-4,1.290440695,-6.655562844,1,2,6,2.655562844,1.209559305,,,
0.4,-10,0.424260063,-7.337293322,1,2,7,2.662706678,0.024260063,,,
2.2,-3,2.030138901,-5.687118313,1,2,9,2.687118313,0.169861099,,,
1.3,-8,1.498058064,-5.30890774,1,2,2,2.69109226,0.198058064,,,
1.9,-8,1.731066895,-5.308643664,1,2,4,2.691356336,0.168933105,,,
0.4,-10,0.499132595,-7.265463078,1,2,10,2.734536922,0.099132595,,,
1,-8,0.733990355,-5.260279967,1,2,8,2.739720033,0.266009645,,,
0.1,-10,0.060277909,-7.257144634,1,2,6,2.742855366,0.039722091,,,
0.1,-10,0.101899552,-7.234589238,1,2,3,2.765410762,0.001899552,,,
2.2,-9,1.745070904,-6.221137498,1,2,9,2.778862502,0.454929096,,,
2.2,-9,2.139665395,-6.215551159,1,2,6,2.784448841,0.060334605,,,
0.4,-10,0.470406396,-7.202325787,1,2,5,2.797674213,0.070406396,,,
0.1,-10,0.058411236,-7.193790855,1,2,8,2.806209145,0.041588764,,,
1.3,-9,0.936428617,-6.188730911,1,2,2,2.811269089,0.363571383,,,
2.2,-8,1.763980259,-5.180967591,1,2,3,2.819032409,0.436019741,,,
0.1,-10,0.099235384,-7.178320656,1,2,10,2.821679344,0.000764616,,,
0.4,-9,0.367109742,-6.175651715,1,2,1,2.824348285,0.032890258,,,
1.9,-10,1.648386407,-7.158619034,1,2,8,2.841380966,0.251613593,,,
1.6,-8,1.848152329,-5.15852571,1,2,2,2.84147429,0.248152329,,,
0.7,-9,0.869150807,-6.157901129,1,2,5,2.842098871,0.169150807,,,
2.5,-9,2.111842066,-6.153916407,1,2,5,2.846083593,0.388157934,,,
0.4,-9,0.340328751,-6.139422527,1,2,4,2.860577473,0.059671249,,,
1,-9,1.73512665,-6.138810495,1,2,8,2.861189505,0.73512665,,,
0.4,-10,0.493624727,-7.135092338,1,2,6,2.864907662,0.093624727,,,
1.3,-10,1.368803706,-7.129702403,1,2,6,2.870297597,0.068803706,,,
1.3,-10,1.116921355,-7.119792425,1,2,8,2.880207575,0.183078645,,,
1.6,-3,1.374691917,-5.912125183,1,2,3,2.912125183,0.225308083,,,
2.2,-3,1.754012306,-5.924347108,1,2,2,2.924347108,0.445987694,,,
2.2,-9,1.895752839,-6.062160554,1,2,4,2.937839446,0.304247161,,,
1,-9,0.965042121,-6.057608151,1,2,10,2.942391849,0.034957879,,,
1,-10,1.264649321,-7.052495598,1,2,7,2.947504402,0.264649321,,,
1.3,-10,1.162371583,-7.049295734,1,2,5,2.950704266,0.137628417,,,
0.4,-10,0.414574163,-7.046768965,1,2,3,2.953231035,0.014574163,,,
2.5,-2,1.901743085,-4.958004417,1,2,7,2.958004417,0.598256915,,,
0.7,-9,0.870066575,-6.027790227,1,2,3,2.972209773,0.170066575,,,
1,-10,0.995860837,-7.007099236,1,2,6,2.992900764,0.004139163,,,
2.2,-3,1.872309814,-5.998609706,1,2,4,2.998609706,0.327690186,,,
2.2,-10,1.486415265,-6.988183512,1,2,7,3.011816488,0.713584735,,,
1.3,-9,1.371176017,-5.970929244,1,2,1,3.029070756,0.071176017,,,
0.7,-10,0.772185483,-6.969992395,1,2,9,3.030007605,0.072185483,,,
0.1,-10,0.036432272,-6.962214799,1,2,4,3.037785201,0.063567728,,,
0.1,-10,0.034357368,-6.954598666,1,2,1,3.045401334,0.065642632,,,
0.7,-10,0.772055971,-6.95298355,1,2,1,3.04701645,0.072055971,,,
0.7,-10,0.89019899,-6.94093781,1,2,4,3.05906219,0.19019899,,,
1.9,-9,2.013810845,-5.934741333,1,2,6,3.065258667,0.113810845,,,
2.5,-9,1.679277596,-5.930884521,1,2,7,3.069115479,0.820722404,,,
1.6,-9,1.856488608,-5.916279303,1,2,10,3.083720697,0.256488608,,,
0.7,-10,1.04579992,-6.909933629,1,2,5,3.090066371,0.34579992,,,
0.7,-10,0.465569148,-6.891612431,1,2,6,3.108387569,0.234430852,,,
1.9,-10,1.802479068,-6.879540198,1,2,10,3.120459802,0.097520932,,,
1.6,-7,1.538136738,-3.874871122,1,2,2,3.125128878,0.061863262,,,
0.1,-10,0.03739151,-6.865355945,1,2,2,3.134644055,0.06260849,,,
0.7,-9,0.830760803,-5.860130593,1,2,8,3.139869407,0.130760803,,,
1,-8,1.069965783,-4.836224469,1,2,6,3.163775531,0.069965783,,,
0.4,-10,0.392624057,-6.82690049,1,2,8,3.17309951,0.007375943,,,
1.6,-9,1.566977049,-5.825895762,1,2,3,3.174104238,0.033022951,,,
1.3,-10,1.722643861,-6.793481626,1,2,7,3.206518374,0.422643861,,,
1.3,-10,1.359876793,-6.703909329,1,2,4,3.296090671,0.059876793,,,
1,-10,1.012367718,-6.701042974,1,2,3,3.298957026,0.012367718,,,
1.9,-10,2.203455989,-6.687794348,1,2,1,3.312205652,0.303455989,,,
2.5,-10,2.176934632,-6.656269905,1,2,3,3.343730095,0.323065368,,,
1.9,-9,2.079989865,-5.655098716,1,2,4,3.344901284,0.179989865,,,
0.4,-10,0.379299048,-6.647813983,1,2,9,3.352186017,0.020700952,,,
0.7,-10,0.927723638,-6.632470611,1,2,3,3.367529389,0.227723638,,,
0.7,-9,0.724351374,-5.606506253,1,2,7,3.393493747,0.024351374,,,
1.9,-9,1.765991585,-5.602620843,1,2,10,3.397379157,0.134008415,,,
1,-10,1.928346928,-6.593102396,1,2,10,3.406897604,0.928346928,,,
1.9,-10,1.64736894,-6.586920193,1,2,3,3.413079807,0.25263106,,,
1.3,-9,1.263587399,-5.578942598,1,2,3,3.421057402,0.036412601,,,
1.6,-10,1.856091541,-6.575378526,1,2,3,3.424621474,0.256091541,,,
2.5,-9,1.874060781,-5.568282462,1,2,2,3.431717538,0.625939219,,,
0.7,-10,1.012411044,-6.552669701,1,2,8,3.447330299,0.312411044,,,
1.9,-10,1.538329825,-6.540731361,1,2,2,3.459268639,0.361670175,,,
1.6,-10,1.529095982,-6.525715349,1,2,1,3.474284651,0.070904018,,,
1.3,-9,1.622774795,-5.520387667,1,2,8,3.479612333,0.322774795,,,
1.3,-10,1.239340742,-6.518939682,1,2,10,3.481060318,0.060659258,,,
1.6,-10,1.548014521,-6.498445251,1,2,2,3.501554749,0.051985479,,,
0.7,-10,0.580386385,-6.49688451,1,2,2,3.50311549,0.119613615,,,
1.3,-10,1.406500261,-6.483161931,1,2,9,3.516838069,0.106500261,,,
2.5,-9,1.569973692,-5.478587054,1,2,4,3.521412946,0.930026308,,,
1.3,-10,1.268902537,-6.477414879,1,2,1,3.522585121,0.031097463,,,
1.6,-10,1.340751958,-6.465736499,1,2,8,3.534263501,0.259248042,,,
1.6,-10,1.565563661,-6.464447466,1,2,4,3.535552534,0.034436339,,,
2.5,-9,2.096171606,-5.452946162,1,2,9,3.547053838,0.403828394,,,
1.9,-3,1.4685684,-6.551176066,1,2,1,3.551176066,0.4314316,,,
2.2,-10,2.109805049,-6.448626272,1,2,2,3.551373728,0.090194951,,,
1,-10,1.412761771,-6.413354655,1,2,5,3.586645345,0.412761771,,,
2.2,-10,2.349710969,-6.401747729,1,2,8,3.598252271,0.149710969,,,
2.5,-10,1.784276244,-6.399925345,1,2,8,3.600074655,0.715723756,,,
1,-10,1.607438614,-6.383444103,1,2,8,3.616555897,0.607438614,,,
2.5,-10,1.96190452,-6.381954714,1,2,1,3.618045286,0.53809548,,,
2.5,-3,1.548867324,-6.629314401,1,2,3,3.629314401,0.951132676,,,
1.6,-10,1.635502806,-6.342293027,1,2,9,3.657706973,0.035502806,,,
1,-10,1.034986873,-6.325768414,1,2,9,3.674231586,0.034986873,,,
0.4,-10,0.410341121,-6.299552928,1,2,2,3.700447072,0.010341121,,,
1.9,-10,1.354352777,-6.296181298,1,2,7,3.703818702,0.545647223,,,
1.6,-3,1.294501278,-6.715409013,1,2,2,3.715409013,0.305498722,,,
1.9,-10,1.558978403,-6.274054424,1,2,9,3.725945576,0.341021597,,,
1,-9,1.274681415,-5.270468429,1,2,4,3.729531571,0.274681415,,,
1,-10,1.177803667,-6.238842545,1,2,2,3.761157455,0.177803667,,,
1.9,-9,2.082735913,-5.225770498,1,2,5,3.774229502,0.182735913,,,
2.5,-10,2.016602813,-6.202328748,1,2,9,3.797671252,0.483397187,,,
2.2,-10,2.068544248,-6.133233462,1,2,1,3.866766538,0.131455752,,,
2.5,-2,2.049325435,-5.885544658,1,2,10,3.885544658,0.450674565,,,
2.5,-8,1.817645901,-4.111631723,1,2,5,3.888368277,0.682354099,,,
2.5,-10,2.212148588,-6.105337798,1,2,4,3.894662202,0.287851412,,,
1.9,-9,2.22804204,-5.086481138,1,2,3,3.913518862,0.32804204,,,
2.2,-10,2.189522534,-6.083029276,1,2,5,3.916970724,0.010477466,,,
1.3,-10,1.296556593,-6.036682261,1,2,3,3.963317739,0.003443407,,,
1.9,-9,2.136102076,-5.029742603,1,2,7,3.970257397,0.236102076,,,
2.5,-10,2.137382919,-6.021240426,1,2,7,3.978759574,0.362617081,,,
2.2,-10,1.609887969,-6.004739006,1,2,3,3.995260994,0.590112031,,,
2.2,-10,1.690438361,-6.004450605,1,2,4,3.995549395,0.509561639,,,
2.2,-10,1.63731063,-6.001064129,1,2,10,3.998935871,0.56268937,,,
0.7,-10,0.857739712,-5.977465875,1,2,10,4.022534125,0.157739712,,,
2.5,-10,1.950736268,-5.971779959,1,2,5,4.028220041,0.549263732,,,
1.9,-9,1.995281688,-4.950655212,1,2,8,4.049344788,0.095281688,,,
2.2,-10,2.28038364,-5.890680277,1,2,6,4.109319723,0.08038364,,,
1,-10,1.224247801,-5.867510154,1,2,1,4.132489846,0.224247801,,,
1,-10,1.358318855,-5.792974884,1,2,4,4.207025116,0.358318855,,,
2.5,-10,1.722186175,-5.746338332,1,2,2,4.253661668,0.777813825,,,
1.6,-10,2.049040345,-5.731958098,1,2,5,4.268041902,0.449040345,,,
1.3,-10,1.633134604,-5.683602728,1,2,2,4.316397272,0.333134604,,,
2.5,-2,2.048255599,-6.335198502,1,2,4,4.335198502,0.451744401,,,
1.6,-10,1.97851264,-5.661383136,1,2,7,4.338616864,0.37851264,,,
2.5,-10,2.186235448,-5.608860723,1,2,10,4.391139277,0.313764552,,,
1.6,-10,1.610630462,-5.590062866,1,2,6,4.409937134,0.010630462,,,
2.5,-9,1.614639275,-4.576792763,1,2,1,4.423207237,0.885360725,,,
2.2,-10,1.605365221,-5.513981001,1,2,9,4.486018999,0.594634779,,,
1.9,-10,1.324604292,-5.188960443,1,2,4,4.811039557,0.575395708,,,
1.9,-10,1.910885701,-5.138459249,1,2,6,4.861540751,0.010885701,,,
2.5,-2,1.682999498,-6.904374734,1,2,8,4.904374734,0.817000502,,,
1.6,-10,1.744458317,-5.043800859,1,2,10,4.956199141,0.144458317,,,
1.9,-10,1.622037128,-5.017215419,1,2,5,4.982784581,0.277962872,,,
2.5,-10,1.84130371,-5.005749171,1,2,6,4.994250829,0.65869629,,,
2.2,-9,2.109856552,-3.22108504,1,2,3,5.77891496,0.090143448,,,
0.7,-3,0.644090684,-2.999388671,1,1,2,0.000611329,0.055909316,,,
